$GPRMC,091612.00,V,,,,,,,080920,,,N*76
$GPRMC,093314,A,5107.3262,N,01347.4849,E,0.0991,133.749,080920,,*2B
$GPRMC,093325,A,5107.3258,N,01347.4857,E,0.0365,63.870,080920,,*1F
$GPRMC,093337,A,5107.3257,N,01347.4864,E,0.0425,117.214,080920,,*2A
$GPRMC,093349,A,5107.3260,N,01347.4857,E,0.4185,145.192,080920,,*26
$GPRMC,093401,A,5107.3261,N,01347.4852,E,0.3027,33.994,080920,,*19
$GPRMC,093413,A,5107.3265,N,01347.4851,E,0.1858,12.970,080920,,*16
$GPRMC,093424,A,5107.3265,N,01347.4848,E,0.0868,25.775,080920,,*17
$GPRMC,093435,A,5107.3278,N,01347.4853,E,0.0273,189.775,080920,,*26
$GPRMC,093447,A,5107.3282,N,01347.4852,E,0.0332,85.700,080920,,*1C
$GPRMC,093459,A,5107.3292,N,01347.4877,E,1.2913,120.004,080920,,*22
$GPRMC,093511,A,5107.3264,N,01347.4877,E,3.1523,222.099,080920,,*2D
$GPRMC,093523,A,5107.3010,N,01347.4882,E,5.5267,126.819,080920,,*25
$GPRMC,093534,A,5107.2938,N,01347.4737,E,9.1494,283.257,080920,,*2E
$GPRMC,093545,A,5107.3387,N,01347.4709,E,19.0819,356.705,080920,,*18
$GPRMC,093557,A,5107.3709,N,01347.4735,E,0.1391,121.233,080920,,*26
$GPRMC,093609,A,5107.3699,N,01347.4740,E,0.1564,127.599,080920,,*29
$GPRMC,093621,A,5107.3941,N,01347.4840,E,20.8978,8.451,080920,,*15
$GPRMC,093633,A,5107.4798,N,01347.5035,E,22.9102,8.156,080920,,*14
$GPRMC,093644,A,5107.5285,N,01347.5131,E,0.4369,346.669,080920,,*29
$GPRMC,093655,A,5107.5290,N,01347.5135,E,0.4906,106.637,080920,,*27
$GPRMC,093707,A,5107.5294,N,01347.5136,E,0.2417,18.208,080920,,*1B
$GPRMC,093719,A,5107.5390,N,01347.4583,E,16.4873,278.239,080920,,*13
$GPRMC,093731,A,5107.5222,N,01347.4255,E,15.7662,200.495,080920,,*1C
$GPRMC,093743,A,5107.4871,N,01347.4058,E,3.8369,164.560,080920,,*27
$GPRMC,093754,A,5107.4852,N,01347.4072,E,0.8658,351.013,080920,,*29
$GPRMC,093805,A,5107.4846,N,01347.4089,E,0.5640,83.171,080920,,*1E
$GPRMC,093817,A,5107.4825,N,01347.4065,E,1.2370,222.084,080920,,*28
$GPRMC,093829,A,5107.4815,N,01347.4063,E,0.4728,172.910,080920,,*2C
$GPRMC,093841,A,5107.4802,N,01347.4065,E,0.3783,140.531,080920,,*2A
$GPRMC,093853,A,5107.4818,N,01347.4096,E,0.7848,75.850,080920,,*1F
$GPRMC,093904,A,5107.4748,N,01347.3991,E,6.4444,220.491,080920,,*29
$GPRMC,093915,A,5107.4695,N,01347.4003,E,3.7884,178.315,080920,,*2E
$GPRMC,093927,A,5107.4486,N,01347.4163,E,7.6520,148.066,080920,,*2A
$GPRMC,093928,A,5107.4460,N,01347.4157,E,7.5072,155.444,080920,,*23
$GPRMC,093939,A,5107.4557,N,01347.4197,E,2.2708,125.952,080920,,*2F
$GPRMC,093951,A,5107.4534,N,01347.4745,E,17.6639,112.609,080920,,*1B
$GPRMC,094003,A,5107.4530,N,01347.4822,E,1.6272,78.108,080920,,*1F
$GPRMC,094014,A,5107.4527,N,01347.4869,E,1.6729,117.919,080920,,*2B
$GPRMC,094015,A,5107.4525,N,01347.4876,E,1.6729,117.919,080920,,*26
$GPRMC,094016,A,5107.4522,N,01347.4882,E,1.6729,117.919,080920,,*29
$GPRMC,094027,A,5107.4520,N,01347.4889,E,0.0000,0.000,080920,,*2F
$GPRMC,094028,A,5107.4520,N,01347.4889,E,0.0000,0.000,080920,,*20
$GPRMC,094029,A,5107.4520,N,01347.4889,E,0.0000,0.000,080920,,*21
$GPRMC,094040,A,5107.4520,N,01347.4889,E,0.0000,0.000,080920,,*2E
$GPRMC,094041,A,5107.4520,N,01347.4889,E,0.0000,0.000,080920,,*2F
$GPRMC,094042,A,5107.4520,N,01347.4889,E,0.0000,0.000,080920,,*2C
$GPRMC,094212.00,V,,,,,,,080920,,,N*77
$GPRMC,094223,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3B
$GPRMC,094224,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3C
$GPRMC,094225,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3D
$GPRMC,094236,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3F
$GPRMC,094237,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094238,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*31
$GPRMC,094249,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*37
$GPRMC,094250,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3F
$GPRMC,094251,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094301,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3A
$GPRMC,094302,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*39
$GPRMC,094303,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*38
$GPRMC,094313,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*39
$GPRMC,094314,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094315,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3F
$GPRMC,094325,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3C
$GPRMC,094326,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3F
$GPRMC,094327,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094337,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3F
$GPRMC,094338,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*30
$GPRMC,094339,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*31
$GPRMC,094349,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*36
$GPRMC,094350,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094351,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3F
$GPRMC,094401,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3D
$GPRMC,094402,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094403,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3F
$GPRMC,094413,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094414,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*39
$GPRMC,094415,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*38
$GPRMC,094425,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3B
$GPRMC,094426,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*38
$GPRMC,094427,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*39
$GPRMC,094437,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*38
$GPRMC,094438,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*37
$GPRMC,094439,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*36
$GPRMC,094449,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*31
$GPRMC,094450,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*39
$GPRMC,094451,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*38
$GPRMC,094501,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3C
$GPRMC,094502,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3F
$GPRMC,094503,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094513,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3F
$GPRMC,094514,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*38
$GPRMC,094525,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3A
$GPRMC,094526,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*39
$GPRMC,094527,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*38
$GPRMC,094537,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*39
$GPRMC,094538,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*36
$GPRMC,094539,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*37
$GPRMC,094549,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*30
$GPRMC,094550,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*38
$GPRMC,094551,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*39
$GPRMC,094600,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094602,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3C
$GPRMC,094603,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3D
$GPRMC,094613,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3C
$GPRMC,094614,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3B
$GPRMC,094625,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*39
$GPRMC,094626,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3A
$GPRMC,094627,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3B
$GPRMC,094637,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3A
$GPRMC,094638,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*35
$GPRMC,094639,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*34
$GPRMC,094649,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*33
$GPRMC,094650,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3B
$GPRMC,094651,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3A
$GPRMC,094701,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3E
$GPRMC,094702,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3D
$GPRMC,094703,V,5107.4544,N,01347.4817,E,0.0000,0.000,080920,,*3C
